female,gender_not_specified,male,not_cis,asexual,bi/pan/demi_sexual,heterosexual,homosexual,queer,income,casual_dating,non_romantic_relationship,serious_dating,basic_education,graduate,undergrad,rural_location,semi_urban_location,urban_location,air_zodiac_sign,earth_zodiac_sign,fire_zodiac_sign,water_zodiac_sign,age,bio_length,likes_received,emoji_usage_rate,message_sent_count
1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,36,182,9,0.18,81
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,21,428,61,0.69,4
1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,40,191,171,0.16,79
0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,39,397,113,0.2,17
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,33,170,197,0.28,47
0,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,56,425,137,0.35,18
0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,24,294,172,0.18,47
0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,53,6,125,0.36,19
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,43,444,147,0.05,33
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,48,418,167,0.34,0
1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,36,370,98,0.01,51
0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,27,265,1,0.15,81
0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,35,339,77,0.47,83
0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,18,356,94,0.13,41
0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,49,263,191,0.3,36
0,0,0,1,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,40,367,78,0.39,88
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,57,19,71,0.34,39
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,30,36,159,0.41,32
0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,20,196,100,0.14,67
0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,50,24,73,0.34,84
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,22,6,123,0.4,81
0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,36,28,35,0.21,35
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,57,316,123,0.33,81
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,18,294,77,0.15,65
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,45,128,50,0.01,7
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,52,411,2,0.61,90
0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,26,108,170,0.21,19
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,32,406,195,0.21,43
0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,47,339,68,0.31,6
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,29,72,0,0.18,69
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,21,401,99,0.16,58
0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,32,487,50,0.43,19
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,26,114,126,0.52,51
0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,46,459,71,0.59,4
0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,34,52,87,0.51,20
1,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,49,130,49,0.14,33
0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,30,267,117,0.2,71
0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,46,418,159,0.06,58
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,21,66,138,0.14,63
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,54,409,9,0.21,5
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,53,268,99,0.13,32
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,31,188,15,0.35,45
0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,42,455,193,0.29,51
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,30,7,37,0.31,31
0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,59,110,36,0.3,5
0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,21,390,106,0.51,3
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,30,445,119,0.55,41
0,1,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,22,396,138,0.38,58
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,36,228,36,0.15,7
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,45,328,44,0.19,48
0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,1,49,439,51,0.43,64
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,39,37,91,0.13,6
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,44,2,181,0.19,71
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,19,391,93,0.15,100
0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,43,412,12,0.45,57
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,34,265,8,0.46,95
0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,54,339,45,0.58,6
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,45,451,129,0.37,25
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,53,355,178,0.26,31
0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,20,318,60,0.15,6
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,39,21,18,0.12,9
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,26,109,116,0.18,95
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,41,376,6,0.31,64
0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,56,468,163,0.07,94
0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,42,457,8,0.09,86
1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,0,37,260,82,0.39,58
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,57,480,18,0.31,3
1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,42,308,91,0.17,42
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,55,202,169,0.49,73
0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,47,436,190,0.57,99
1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,25,181,103,0.37,67
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,55,274,153,0.6,9
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,53,194,53,0.48,99
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,25,303,79,0.39,18
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,53,226,18,0.02,4
0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,57,96,171,0.6,46
0,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,39,301,121,0.46,44
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,55,321,136,0.36,57
0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,47,321,168,0.05,5
0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,27,346,136,0.21,41
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,35,0,187,0.52,1
0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,18,76,105,0.43,8
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,56,226,15,0.3,28
0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,36,365,125,0.34,1
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,56,395,102,0.1,29
0,0,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,53,108,38,0.59,14
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,32,338,163,0.16,16
0,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,51,409,191,0.3,73
1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,24,197,16,0.26,17
0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,34,99,43,0.09,93
0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,35,217,13,0.65,57
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,31,52,49,0.52,14
1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,22,461,121,0.21,15
0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,30,0,156,0.31,83
0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,43,117,107,0.17,92
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,42,169,155,0.22,36
0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,19,313,18,0.14,78
1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,23,284,14,0.1,20
1,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,28,440,24,0.47,60
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,31,85,181,0.11,64
0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,25,14,97,0.6,74
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,25,228,106,0.16,16
1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,28,405,86,0.27,70
0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,56,337,149,0.09,5
0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,35,394,151,0.46,44
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,43,312,13,0.22,8
0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,55,272,160,0.07,56
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,30,66,96,0.12,88
0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,18,83,68,0.26,25
0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,47,457,101,0.28,62
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,26,46,149,0.53,14
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,57,497,37,0.22,76
0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,52,431,30,0.48,50
0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,36,31,45,0.47,75
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,57,52,111,0.26,88
0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,25,190,40,0.48,44
1,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,32,203,47,0.08,67
0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,31,2,111,0.18,26
1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,35,61,128,0.4,99
0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,39,314,181,0.23,77
1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,24,450,179,0.14,45
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,27,307,109,0.43,86
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,54,157,3,0.24,31
0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,29,291,133,0.37,60
0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,45,113,86,0.34,78
0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,50,434,161,0.55,68
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,18,251,171,0.13,58
0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,40,73,25,0.64,79
1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,27,387,37,0.25,6
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,36,154,15,0.27,50
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,38,241,108,0.04,21
0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,54,436,59,0.46,24
0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,53,246,141,0.18,67
0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,35,346,124,0.55,8
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,30,319,82,0.15,7
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,40,167,186,0.14,84
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,30,46,196,0.21,48
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,37,12,133,0.29,34
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,50,361,167,0.34,77
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,49,332,153,0.22,8
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,22,91,122,0.11,60
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,36,135,178,0.1,28
0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,25,108,161,0.16,62
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,58,496,28,0.33,90
0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,44,96,45,0.15,68
0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,27,471,135,0.43,88
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,51,306,127,0.33,23
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,34,322,136,0.36,5
1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,58,347,6,0.29,79
0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,41,100,74,0.53,65
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,22,93,109,0.55,35
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,18,477,48,0.09,93
0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,52,261,75,0.48,10
1,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,37,144,93,0.2,30
0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,37,431,110,0.28,91
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,44,27,67,0.05,99
0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,36,280,76,0.22,38
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,52,316,46,0.27,17
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,57,163,116,0.12,52
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,35,287,155,0.45,44
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,42,112,142,0.04,6
1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,43,103,197,0.53,99
0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,32,0,58,0.37,77
0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,52,423,150,0.44,83
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,46,41,1,0.6,66
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,43,331,78,0.19,13
0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,29,393,32,0.29,88
1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,22,416,190,0.26,38
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,23,130,32,0.14,9
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,46,94,198,0.44,12
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,37,78,39,0.22,68
0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,51,194,139,0.17,63
0,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,32,210,44,0.26,73
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,28,434,114,0.24,50
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,32,185,143,0.16,16
0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,40,151,153,0.61,24
1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,44,80,60,0.38,71
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,50,69,196,0.52,45
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,41,498,26,0.26,64
0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,44,387,103,0.16,7
0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,49,30,7,0.46,26
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,28,424,26,0.35,17
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,20,187,26,0.23,55
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,32,99,27,0.08,57
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,43,402,157,0.33,53
0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,18,130,115,0.38,61
0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,56,225,57,0.59,68
0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,57,411,133,0.18,33
0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,28,67,30,0.49,40
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,36,263,3,0.35,31
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,42,85,105,0.53,2
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,21,313,100,0.09,8
0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,24,21,109,0.18,8
0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,39,58,134,0.31,92
0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,22,291,79,0.37,98
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,24,444,87,0.49,8
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,55,349,165,0.18,2
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,35,267,165,0.31,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,59,254,160,0.51,77
0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,27,64,106,0.18,64
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,52,409,179,0.21,39
0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,43,257,92,0.3,53
0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,45,115,97,0.14,65
0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,37,287,73,0.21,99
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,36,170,17,0.1,45
0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,33,373,158,0.15,99
0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,43,423,111,0.42,52
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,32,71,167,0.58,24
1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,30,371,157,0.31,49
0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,43,268,164,0.18,78
0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,24,116,22,0.36,83
1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,48,497,119,0.08,88
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,44,157,29,0.32,48
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,28,396,130,0.2,90
0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,49,304,182,0.22,49
0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,18,432,137,0.13,63
0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,1,0,0,41,14,100,0.4,41
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,23,163,86,0.14,57
0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,19,341,74,0.3,91
0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,41,446,46,0.52,39
0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,34,374,158,0.37,6
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,40,147,11,0.14,33
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,55,332,197,0.13,77
0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,21,236,35,0.15,42
0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,52,500,84,0.05,97
1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,26,421,159,0.43,73
0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,20,146,154,0.21,80
0,0,1,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,29,156,164,0.28,30
1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,43,78,42,0.18,51
0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,1,0,0,59,210,96,0.11,78
0,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,34,117,92,0.36,9
0,0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,38,446,84,0.12,49
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,44,71,4,0.27,67
0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,22,235,12,0.11,48
1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,35,185,128,0.14,19
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,57,116,43,0.44,75
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,33,225,190,0.32,44
0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,23,119,11,0.1,75
